1.12964e+08, 6, 10, 28, 3808.85, 16, 4, A, 2, 30
1.12997e+08, 6, 10, 28, 3848.99, 16, 4, A, 2, 30
1.02397e+08, 6, 10, 28, 3494.53, 16, 4, A, 2, 30
1.0943e+08, 6, 10, 28, 3862.39, 16, 4, A, 2, 30
1.02454e+08, 6, 10, 28, 4013.31, 16, 4, A, 2, 30
1.09004e+08, 6, 10, 28, 3715.93, 16, 4, A, 2, 30
1.18907e+08, 6, 10, 28, 3880.61, 16, 4, A, 2, 30
1.09042e+08, 6, 10, 28, 3741.61, 16, 4, A, 2, 30
1.08949e+08, 6, 10, 28, 3494.53, 16, 4, A, 2, 30
1.15674e+08, 6, 10, 28, 4077.71, 16, 4, A, 2, 30
1.09469e+08, 6, 10, 28, 3878.57, 16, 4, A, 2, 30
1.19308e+08, 6, 10, 28, 3929.4, 16, 4, A, 2, 30
9.88139e+07, 6, 10, 28, 3912.09, 16, 4, A, 2, 30
1.12087e+08, 6, 10, 28, 3831.42, 16, 4, A, 2, 30
1.15925e+08, 6, 10, 28, 4010.56, 16, 4, A, 2, 30
1.19221e+08, 6, 10, 28, 3954.53, 16, 4, A, 2, 30
1.09392e+08, 6, 10, 28, 3963.12, 16, 4, A, 2, 30
1.05671e+08, 6, 10, 28, 4024.53, 16, 4, A, 2, 30
1.1242e+08, 6, 10, 28, 3578.21, 16, 4, A, 2, 30
1.02379e+08, 6, 10, 28, 3782.95, 16, 4, A, 2, 30
1.05833e+08, 6, 10, 28, 3654.68, 16, 4, A, 2, 30
1.12523e+08, 6, 10, 28, 3806.07, 16, 4, A, 2, 30
1.05725e+08, 6, 10, 28, 3768.68, 16, 4, A, 2, 30
1.19149e+08, 6, 10, 28, 3614.91, 16, 4, A, 2, 30
1.15603e+08, 6, 10, 28, 3653.5, 16, 4, A, 2, 30
1.1464e+08, 6, 10, 28, 3846.21, 16, 4, A, 2, 30
1.12756e+08, 6, 10, 28, 4135.69, 16, 4, A, 2, 30
1.11872e+08, 6, 10, 28, 3637.55, 16, 4, A, 2, 30
1.08698e+08, 6, 10, 28, 3777.27, 16, 4, A, 2, 30
1.09163e+08, 6, 10, 28, 3779.25, 16, 4, A, 2, 30
7.97859e+07, 5, 7, 20, 2400.94, 12, 4, A, 2, 30
7.9673e+07, 5, 7, 20, 2770.14, 12, 4, A, 2, 30
8.01821e+07, 5, 7, 20, 2903, 12, 4, A, 2, 30
7.69192e+07, 5, 7, 20, 2810.89, 12, 4, A, 2, 30
8.19988e+07, 5, 7, 20, 2579.43, 12, 4, A, 2, 30
8.94277e+07, 5, 7, 20, 2743.33, 12, 4, A, 2, 30
7.99262e+07, 5, 7, 20, 2864.26, 12, 4, A, 2, 30
8.2189e+07, 5, 7, 20, 2907.88, 12, 4, A, 2, 30
8.20212e+07, 5, 7, 20, 2774.16, 12, 4, A, 2, 30
8.20188e+07, 5, 7, 20, 2400.94, 12, 4, A, 2, 30
7.75092e+07, 5, 7, 20, 2891.23, 12, 4, A, 2, 30
7.96286e+07, 5, 7, 20, 2756.63, 12, 4, A, 2, 30
8.71284e+07, 5, 7, 20, 2810.89, 12, 4, A, 2, 30
7.49575e+07, 5, 7, 20, 2579.43, 12, 4, A, 2, 30
7.97396e+07, 5, 7, 20, 2774.16, 12, 4, A, 2, 30
8.72165e+07, 5, 7, 20, 2906.22, 12, 4, A, 2, 30
7.73529e+07, 5, 7, 20, 2919.91, 12, 4, A, 2, 30
7.99996e+07, 5, 7, 20, 2978.8, 12, 4, A, 2, 30
8.21443e+07, 5, 7, 20, 2841.45, 12, 4, A, 2, 30
8.21042e+07, 5, 7, 20, 2561.49, 12, 4, A, 2, 30
7.96414e+07, 5, 7, 20, 2756.63, 12, 4, A, 2, 30
8.19448e+07, 5, 7, 20, 2756.63, 12, 4, A, 2, 30
8.23419e+07, 5, 7, 20, 2896.58, 12, 4, A, 2, 30
8.22795e+07, 5, 7, 20, 2578.14, 12, 4, A, 2, 30
8.2415e+07, 5, 7, 20, 2874.18, 12, 4, A, 2, 30
8.22796e+07, 5, 7, 20, 2743.33, 12, 4, A, 2, 30
7.72915e+07, 5, 7, 20, 2864.26, 12, 4, A, 2, 30
7.2425e+07, 5, 7, 20, 2632.4, 12, 4, A, 2, 30
7.48408e+07, 5, 7, 20, 2874.18, 12, 4, A, 2, 30
7.95969e+07, 5, 7, 20, 2743.33, 12, 4, A, 2, 30
3.08303e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
3.26336e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
3.27383e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
2.97576e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
2.97262e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
3.16989e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
3.11454e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
3.068e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
3.07565e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
3.36324e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
3.06848e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
3.17674e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
3.1653e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
3.17296e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
3.16973e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
3.2737e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
2.97861e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
3.0688e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
3.06696e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
3.064e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
2.97897e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
3.07708e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
3.07656e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
3.26999e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
2.978e+07, 1, 4, 10, 1506.25, 5, 4, A, 2, 30
