6.35573e+10, 6, 10, 28, 3041.12, 16, 1
3.84584e+07, 5, 7, 20, 2177.05, 12, 1
6095, 1, 4, 10, 1506.25, 5, 1
846061, 3, 6, 15, 1391.12, 8, 1
3.69999e+09, 6, 8, 22, 2804.04, 14, 1
72287, 2, 5, 13, 2383.47, 7, 1
2.84347e+10, 6, 11, 30, 2287.82, 16, 1
2.18686e+08, 5, 8, 22, 2338.07, 13, 1
2285, 2, 2, 3, 1283.66, 3, 1
541, 1, 1, 0, 0, 1, 1
2.98475e+09, 4, 11, 31, 2498.41, 15, 1
815, 1, 2, 3, 204.6, 2, 1
2.54873e+06, 3, 7, 18, 1819.84, 9, 1
187942, 2, 6, 15, 1499.46, 7, 1
1.79746e+07, 3, 8, 22, 2058.35, 11, 1
16016, 2, 4, 11, 1685.98, 6, 1
92999, 6, 10, 28, 3884.25, 16, 2
85995, 6, 10, 28, 3884.25, 16, 2
69642, 6, 10, 28, 3884.25, 16, 2
69024, 6, 10, 28, 3884.25, 16, 2
68953, 6, 10, 28, 3884.25, 16, 2
68978, 6, 10, 28, 3884.25, 16, 2
68947, 6, 10, 28, 3884.25, 16, 2
68978, 6, 10, 28, 3884.25, 16, 2
68948, 6, 10, 28, 3884.25, 16, 2
68979, 6, 10, 28, 3884.25, 16, 2
68949, 6, 10, 28, 3884.25, 16, 2
68979, 6, 10, 28, 3884.25, 16, 2
68949, 6, 10, 28, 3884.25, 16, 2
68979, 6, 10, 28, 3884.25, 16, 2
68949, 6, 10, 28, 3884.25, 16, 2
68979, 6, 10, 28, 3884.25, 16, 2
68949, 6, 10, 28, 3884.25, 16, 2
68979, 6, 10, 28, 3884.25, 16, 2
68948, 6, 10, 28, 3884.25, 16, 2
68979, 6, 10, 28, 3884.25, 16, 2
68960, 6, 10, 28, 3884.25, 16, 2
68997, 6, 10, 28, 3884.25, 16, 2
68967, 6, 10, 28, 3884.25, 16, 2
68998, 6, 10, 28, 3884.25, 16, 2
68967, 6, 10, 28, 3884.25, 16, 2
68998, 6, 10, 28, 3884.25, 16, 2
68968, 6, 10, 28, 3884.25, 16, 2
68998, 6, 10, 28, 3884.25, 16, 2
68967, 6, 10, 28, 3884.25, 16, 2
68998, 6, 10, 28, 3884.25, 16, 2
32141, 5, 7, 20, 2858.63, 12, 2
30465, 5, 7, 20, 2858.63, 12, 2
29507, 5, 7, 20, 2858.63, 12, 2
29374, 5, 7, 20, 2858.63, 12, 2
29390, 5, 7, 20, 2858.63, 12, 2
29362, 5, 7, 20, 2858.63, 12, 2
29391, 5, 7, 20, 2858.63, 12, 2
29362, 5, 7, 20, 2858.63, 12, 2
29391, 5, 7, 20, 2858.63, 12, 2
29361, 5, 7, 20, 2858.63, 12, 2
29390, 5, 7, 20, 2858.63, 12, 2
29362, 5, 7, 20, 2858.63, 12, 2
29390, 5, 7, 20, 2858.63, 12, 2
29362, 5, 7, 20, 2858.63, 12, 2
29391, 5, 7, 20, 2858.63, 12, 2
29361, 5, 7, 20, 2858.63, 12, 2
29390, 5, 7, 20, 2858.63, 12, 2
29361, 5, 7, 20, 2858.63, 12, 2
29390, 5, 7, 20, 2858.63, 12, 2
29361, 5, 7, 20, 2858.63, 12, 2
29391, 5, 7, 20, 2858.63, 12, 2
29361, 5, 7, 20, 2858.63, 12, 2
29391, 5, 7, 20, 2858.63, 12, 2
29361, 5, 7, 20, 2858.63, 12, 2
29390, 5, 7, 20, 2858.63, 12, 2
29361, 5, 7, 20, 2858.63, 12, 2
29390, 5, 7, 20, 2858.63, 12, 2
29361, 5, 7, 20, 2858.63, 12, 2
29391, 5, 7, 20, 2858.63, 12, 2
29361, 5, 7, 20, 2858.63, 12, 2
4779, 1, 4, 10, 1835.39, 5, 2
4232, 1, 4, 10, 1835.39, 5, 2
3695, 1, 4, 10, 1835.39, 5, 2
3659, 1, 4, 10, 1835.39, 5, 2
3661, 1, 4, 10, 1835.39, 5, 2
3661, 1, 4, 10, 1835.39, 5, 2
3656, 1, 4, 10, 1835.39, 5, 2
3657, 1, 4, 10, 1835.39, 5, 2
