5.75726e+10, 6, 10, 28, 3041.12, 16, 1
5.51595e+10, 6, 10, 28, 3041.12, 16, 1
5.54016e+10, 6, 10, 28, 3041.12, 16, 1
5.70065e+10, 6, 10, 28, 3041.12, 16, 1
5.71204e+10, 6, 10, 28, 3041.12, 16, 1
5.47248e+10, 6, 10, 28, 3041.12, 16, 1
5.43262e+10, 6, 10, 28, 3041.12, 16, 1
5.46041e+10, 6, 10, 28, 3041.12, 16, 1
5.43129e+10, 6, 10, 28, 3041.12, 16, 1
5.4427e+10, 6, 10, 28, 3041.12, 16, 1
5.52397e+10, 6, 10, 28, 3041.12, 16, 1
5.44731e+10, 6, 10, 28, 3041.12, 16, 1
5.43754e+10, 6, 10, 28, 3041.12, 16, 1
5.49329e+10, 6, 10, 28, 3041.12, 16, 1
5.43206e+10, 6, 10, 28, 3041.12, 16, 1
5.4381e+10, 6, 10, 28, 3041.12, 16, 1
5.43106e+10, 6, 10, 28, 3041.12, 16, 1
5.43927e+10, 6, 10, 28, 3041.12, 16, 1
5.53313e+10, 6, 10, 28, 3041.12, 16, 1
5.71413e+10, 6, 10, 28, 3041.12, 16, 1
5.58668e+10, 6, 10, 28, 3041.12, 16, 1
5.57041e+10, 6, 10, 28, 3041.12, 16, 1
5.4811e+10, 6, 10, 28, 3041.12, 16, 1
5.51544e+10, 6, 10, 28, 3041.12, 16, 1
5.46359e+10, 6, 10, 28, 3041.12, 16, 1
5.47065e+10, 6, 10, 28, 3041.12, 16, 1
5.43245e+10, 6, 10, 28, 3041.12, 16, 1
5.43839e+10, 6, 10, 28, 3041.12, 16, 1
5.43486e+10, 6, 10, 28, 3041.12, 16, 1
5.43879e+10, 6, 10, 28, 3041.12, 16, 1
3.29264e+07, 5, 7, 20, 2177.05, 12, 1
3.29601e+07, 5, 7, 20, 2177.05, 12, 1
3.28832e+07, 5, 7, 20, 2177.05, 12, 1
3.30586e+07, 5, 7, 20, 2177.05, 12, 1
3.29128e+07, 5, 7, 20, 2177.05, 12, 1
3.28816e+07, 5, 7, 20, 2177.05, 12, 1
3.28893e+07, 5, 7, 20, 2177.05, 12, 1
3.30487e+07, 5, 7, 20, 2177.05, 12, 1
3.28696e+07, 5, 7, 20, 2177.05, 12, 1
3.28956e+07, 5, 7, 20, 2177.05, 12, 1
3.28608e+07, 5, 7, 20, 2177.05, 12, 1
3.30531e+07, 5, 7, 20, 2177.05, 12, 1
3.28924e+07, 5, 7, 20, 2177.05, 12, 1
3.28659e+07, 5, 7, 20, 2177.05, 12, 1
3.28674e+07, 5, 7, 20, 2177.05, 12, 1
3.30663e+07, 5, 7, 20, 2177.05, 12, 1
3.28692e+07, 5, 7, 20, 2177.05, 12, 1
3.29008e+07, 5, 7, 20, 2177.05, 12, 1
3.28647e+07, 5, 7, 20, 2177.05, 12, 1
3.30347e+07, 5, 7, 20, 2177.05, 12, 1
3.28814e+07, 5, 7, 20, 2177.05, 12, 1
3.28668e+07, 5, 7, 20, 2177.05, 12, 1
3.28573e+07, 5, 7, 20, 2177.05, 12, 1
3.30774e+07, 5, 7, 20, 2177.05, 12, 1
3.28788e+07, 5, 7, 20, 2177.05, 12, 1
3.28568e+07, 5, 7, 20, 2177.05, 12, 1
3.30232e+07, 5, 7, 20, 2177.05, 12, 1
3.30367e+07, 5, 7, 20, 2177.05, 12, 1
3.28543e+07, 5, 7, 20, 2177.05, 12, 1
3.28859e+07, 5, 7, 20, 2177.05, 12, 1
6813, 1, 4, 10, 1506.25, 5, 1
5038, 1, 4, 10, 1506.25, 5, 1
4549, 1, 4, 10, 1506.25, 5, 1
4468, 1, 4, 10, 1506.25, 5, 1
4454, 1, 4, 10, 1506.25, 5, 1
4445, 1, 4, 10, 1506.25, 5, 1
4349, 1, 4, 10, 1506.25, 5, 1
4356, 1, 4, 10, 1506.25, 5, 1
4340, 1, 4, 10, 1506.25, 5, 1
4346, 1, 4, 10, 1506.25, 5, 1
4350, 1, 4, 10, 1506.25, 5, 1
4338, 1, 4, 10, 1506.25, 5, 1
4340, 1, 4, 10, 1506.25, 5, 1
4354, 1, 4, 10, 1506.25, 5, 1
4354, 1, 4, 10, 1506.25, 5, 1
4364, 1, 4, 10, 1506.25, 5, 1
4393, 1, 4, 10, 1506.25, 5, 1
4358, 1, 4, 10, 1506.25, 5, 1
4359, 1, 4, 10, 1506.25, 5, 1
4375, 1, 4, 10, 1506.25, 5, 1
4363, 1, 4, 10, 1506.25, 5, 1
4350, 1, 4, 10, 1506.25, 5, 1
4371, 1, 4, 10, 1506.25, 5, 1
4373, 1, 4, 10, 1506.25, 5, 1
4371, 1, 4, 10, 1506.25, 5, 1
4369, 1, 4, 10, 1506.25, 5, 1
4359, 1, 4, 10, 1506.25, 5, 1
4358, 1, 4, 10, 1506.25, 5, 1
4410, 1, 4, 10, 1506.25, 5, 1
4355, 1, 4, 10, 1506.25, 5, 1
787697, 3, 6, 15, 1391.12, 8, 1
790919, 3, 6, 15, 1391.12, 8, 1
791487, 3, 6, 15, 1391.12, 8, 1
790410, 3, 6, 15, 1391.12, 8, 1
790516, 3, 6, 15, 1391.12, 8, 1
790230, 3, 6, 15, 1391.12, 8, 1
792101, 3, 6, 15, 1391.12, 8, 1
792292, 3, 6, 15, 1391.12, 8, 1
789124, 3, 6, 15, 1391.12, 8, 1
789326, 3, 6, 15, 1391.12, 8, 1
789829, 3, 6, 15, 1391.12, 8, 1
789902, 3, 6, 15, 1391.12, 8, 1
790728, 3, 6, 15, 1391.12, 8, 1
787460, 3, 6, 15, 1391.12, 8, 1
786266, 3, 6, 15, 1391.12, 8, 1
789554, 3, 6, 15, 1391.12, 8, 1
789774, 3, 6, 15, 1391.12, 8, 1
793244, 3, 6, 15, 1391.12, 8, 1
789089, 3, 6, 15, 1391.12, 8, 1
790850, 3, 6, 15, 1391.12, 8, 1
789523, 3, 6, 15, 1391.12, 8, 1
789556, 3, 6, 15, 1391.12, 8, 1
790542, 3, 6, 15, 1391.12, 8, 1
788947, 3, 6, 15, 1391.12, 8, 1
788358, 3, 6, 15, 1391.12, 8, 1
788015, 3, 6, 15, 1391.12, 8, 1
789206, 3, 6, 15, 1391.12, 8, 1
791043, 3, 6, 15, 1391.12, 8, 1
789322, 3, 6, 15, 1391.12, 8, 1
790872, 3, 6, 15, 1391.12, 8, 1
3.08082e+09, 6, 8, 22, 2804.04, 14, 1
3.0868e+09, 6, 8, 22, 2804.04, 14, 1
3.07793e+09, 6, 8, 22, 2804.04, 14, 1
3.078e+09, 6, 8, 22, 2804.04, 14, 1
3.07946e+09, 6, 8, 22, 2804.04, 14, 1
3.07822e+09, 6, 8, 22, 2804.04, 14, 1
3.07948e+09, 6, 8, 22, 2804.04, 14, 1
3.07806e+09, 6, 8, 22, 2804.04, 14, 1
3.07823e+09, 6, 8, 22, 2804.04, 14, 1
3.07923e+09, 6, 8, 22, 2804.04, 14, 1
3.07885e+09, 6, 8, 22, 2804.04, 14, 1
3.15809e+09, 6, 8, 22, 2804.04, 14, 1
3.25647e+09, 6, 8, 22, 2804.04, 14, 1
3.327e+09, 6, 8, 22, 2804.04, 14, 1
3.33035e+09, 6, 8, 22, 2804.04, 14, 1
3.07852e+09, 6, 8, 22, 2804.04, 14, 1
3.07874e+09, 6, 8, 22, 2804.04, 14, 1
3.08168e+09, 6, 8, 22, 2804.04, 14, 1
3.10708e+09, 6, 8, 22, 2804.04, 14, 1
3.08585e+09, 6, 8, 22, 2804.04, 14, 1
3.08217e+09, 6, 8, 22, 2804.04, 14, 1
3.08302e+09, 6, 8, 22, 2804.04, 14, 1
3.08053e+09, 6, 8, 22, 2804.04, 14, 1
3.07952e+09, 6, 8, 22, 2804.04, 14, 1
3.08345e+09, 6, 8, 22, 2804.04, 14, 1
3.08095e+09, 6, 8, 22, 2804.04, 14, 1
3.08403e+09, 6, 8, 22, 2804.04, 14, 1
3.0902e+09, 6, 8, 22, 2804.04, 14, 1
3.07996e+09, 6, 8, 22, 2804.04, 14, 1
3.08058e+09, 6, 8, 22, 2804.04, 14, 1
82373, 2, 5, 13, 2383.47, 7, 1
86077, 2, 5, 13, 2383.47, 7, 1
84322, 2, 5, 13, 2383.47, 7, 1
83431, 2, 5, 13, 2383.47, 7, 1
82984, 2, 5, 13, 2383.47, 7, 1
82815, 2, 5, 13, 2383.47, 7, 1
74956, 2, 5, 13, 2383.47, 7, 1
64889, 2, 5, 13, 2383.47, 7, 1
64830, 2, 5, 13, 2383.47, 7, 1
64787, 2, 5, 13, 2383.47, 7, 1
64696, 2, 5, 13, 2383.47, 7, 1
64733, 2, 5, 13, 2383.47, 7, 1
64801, 2, 5, 13, 2383.47, 7, 1
64739, 2, 5, 13, 2383.47, 7, 1
64704, 2, 5, 13, 2383.47, 7, 1
64856, 2, 5, 13, 2383.47, 7, 1
64786, 2, 5, 13, 2383.47, 7, 1
64730, 2, 5, 13, 2383.47, 7, 1
64716, 2, 5, 13, 2383.47, 7, 1
64741, 2, 5, 13, 2383.47, 7, 1
64750, 2, 5, 13, 2383.47, 7, 1
64754, 2, 5, 13, 2383.47, 7, 1
64698, 2, 5, 13, 2383.47, 7, 1
64717, 2, 5, 13, 2383.47, 7, 1
64697, 2, 5, 13, 2383.47, 7, 1
64714, 2, 5, 13, 2383.47, 7, 1
64559, 2, 5, 13, 2383.47, 7, 1
64714, 2, 5, 13, 2383.47, 7, 1
67317, 2, 5, 13, 2383.47, 7, 1
64645, 2, 5, 13, 2383.47, 7, 1
2.3058e+10, 6, 11, 30, 2287.82, 16, 1
2.31139e+10, 6, 11, 30, 2287.82, 16, 1
2.30418e+10, 6, 11, 30, 2287.82, 16, 1
2.30266e+10, 6, 11, 30, 2287.82, 16, 1
2.3042e+10, 6, 11, 30, 2287.82, 16, 1
2.30397e+10, 6, 11, 30, 2287.82, 16, 1
2.30618e+10, 6, 11, 30, 2287.82, 16, 1
2.30435e+10, 6, 11, 30, 2287.82, 16, 1
2.30496e+10, 6, 11, 30, 2287.82, 16, 1
2.30157e+10, 6, 11, 30, 2287.82, 16, 1
2.30972e+10, 6, 11, 30, 2287.82, 16, 1
2.30508e+10, 6, 11, 30, 2287.82, 16, 1
2.30169e+10, 6, 11, 30, 2287.82, 16, 1
2.38465e+10, 6, 11, 30, 2287.82, 16, 1
2.30384e+10, 6, 11, 30, 2287.82, 16, 1
2.30798e+10, 6, 11, 30, 2287.82, 16, 1
2.30189e+10, 6, 11, 30, 2287.82, 16, 1
2.31326e+10, 6, 11, 30, 2287.82, 16, 1
2.30244e+10, 6, 11, 30, 2287.82, 16, 1
2.30773e+10, 6, 11, 30, 2287.82, 16, 1
2.31393e+10, 6, 11, 30, 2287.82, 16, 1
2.3385e+10, 6, 11, 30, 2287.82, 16, 1
2.29997e+10, 6, 11, 30, 2287.82, 16, 1
2.30076e+10, 6, 11, 30, 2287.82, 16, 1
2.30349e+10, 6, 11, 30, 2287.82, 16, 1
2.30109e+10, 6, 11, 30, 2287.82, 16, 1
2.30103e+10, 6, 11, 30, 2287.82, 16, 1
2.30581e+10, 6, 11, 30, 2287.82, 16, 1
2.30534e+10, 6, 11, 30, 2287.82, 16, 1
2.30986e+10, 6, 11, 30, 2287.82, 16, 1
1.90486e+08, 5, 8, 22, 2338.07, 13, 1
1.90569e+08, 5, 8, 22, 2338.07, 13, 1
1.90746e+08, 5, 8, 22, 2338.07, 13, 1
1.90555e+08, 5, 8, 22, 2338.07, 13, 1
1.90543e+08, 5, 8, 22, 2338.07, 13, 1
1.90518e+08, 5, 8, 22, 2338.07, 13, 1
1.90708e+08, 5, 8, 22, 2338.07, 13, 1
1.90559e+08, 5, 8, 22, 2338.07, 13, 1
1.90631e+08, 5, 8, 22, 2338.07, 13, 1
1.90557e+08, 5, 8, 22, 2338.07, 13, 1
1.90587e+08, 5, 8, 22, 2338.07, 13, 1
1.90745e+08, 5, 8, 22, 2338.07, 13, 1
1.90931e+08, 5, 8, 22, 2338.07, 13, 1
1.9078e+08, 5, 8, 22, 2338.07, 13, 1
1.9065e+08, 5, 8, 22, 2338.07, 13, 1
1.90547e+08, 5, 8, 22, 2338.07, 13, 1
1.90556e+08, 5, 8, 22, 2338.07, 13, 1
1.90616e+08, 5, 8, 22, 2338.07, 13, 1
1.9074e+08, 5, 8, 22, 2338.07, 13, 1
1.90506e+08, 5, 8, 22, 2338.07, 13, 1
1.90557e+08, 5, 8, 22, 2338.07, 13, 1
1.90672e+08, 5, 8, 22, 2338.07, 13, 1
1.90576e+08, 5, 8, 22, 2338.07, 13, 1
1.90528e+08, 5, 8, 22, 2338.07, 13, 1
1.90536e+08, 5, 8, 22, 2338.07, 13, 1
1.90497e+08, 5, 8, 22, 2338.07, 13, 1
1.90539e+08, 5, 8, 22, 2338.07, 13, 1
1.90707e+08, 5, 8, 22, 2338.07, 13, 1
1.90689e+08, 5, 8, 22, 2338.07, 13, 1
1.90505e+08, 5, 8, 22, 2338.07, 13, 1
2449, 2, 2, 3, 1283.66, 3, 1
1623, 2, 2, 3, 1283.66, 3, 1
1458, 2, 2, 3, 1283.66, 3, 1
1374, 2, 2, 3, 1283.66, 3, 1
1393, 2, 2, 3, 1283.66, 3, 1
1345, 2, 2, 3, 1283.66, 3, 1
1335, 2, 2, 3, 1283.66, 3, 1
1349, 2, 2, 3, 1283.66, 3, 1
1346, 2, 2, 3, 1283.66, 3, 1
1352, 2, 2, 3, 1283.66, 3, 1
1348, 2, 2, 3, 1283.66, 3, 1
1348, 2, 2, 3, 1283.66, 3, 1
1358, 2, 2, 3, 1283.66, 3, 1
1351, 2, 2, 3, 1283.66, 3, 1
1360, 2, 2, 3, 1283.66, 3, 1
1328, 2, 2, 3, 1283.66, 3, 1
1387, 2, 2, 3, 1283.66, 3, 1
1367, 2, 2, 3, 1283.66, 3, 1
1366, 2, 2, 3, 1283.66, 3, 1
1337, 2, 2, 3, 1283.66, 3, 1
1353, 2, 2, 3, 1283.66, 3, 1
1343, 2, 2, 3, 1283.66, 3, 1
1336, 2, 2, 3, 1283.66, 3, 1
1348, 2, 2, 3, 1283.66, 3, 1
1341, 2, 2, 3, 1283.66, 3, 1
1331, 2, 2, 3, 1283.66, 3, 1
1333, 2, 2, 3, 1283.66, 3, 1
1341, 2, 2, 3, 1283.66, 3, 1
1339, 2, 2, 3, 1283.66, 3, 1
1336, 2, 2, 3, 1283.66, 3, 1
524, 1, 1, 0, 0, 1, 1
308, 1, 1, 0, 0, 1, 1
219, 1, 1, 0, 0, 1, 1
219, 1, 1, 0, 0, 1, 1
222, 1, 1, 0, 0, 1, 1
213, 1, 1, 0, 0, 1, 1
213, 1, 1, 0, 0, 1, 1
