8264, 5, 1, 10000, -1, -1
4868, 5, 1, 10000, -1, -1
3520, 5, 1, 10000, -1, -1
3155, 5, 1, 10000, -1, -1
3047, 5, 1, 10000, -1, -1
3029, 5, 1, 10000, -1, -1
3025, 5, 1, 10000, -1, -1
2952, 5, 1, 10000, -1, -1
2977, 5, 1, 10000, -1, -1
2994, 5, 1, 10000, -1, -1
3032, 5, 1, 10000, -1, -1
2937, 5, 1, 10000, -1, -1
2929, 5, 1, 10000, -1, -1
2931, 5, 1, 10000, -1, -1
2924, 5, 1, 10000, -1, -1
2922, 5, 1, 10000, -1, -1
2924, 5, 1, 10000, -1, -1
2919, 5, 1, 10000, -1, -1
2931, 5, 1, 10000, -1, -1
2924, 5, 1, 10000, -1, -1
2924, 5, 1, 10000, -1, -1
2927, 5, 1, 10000, -1, -1
2915, 5, 1, 10000, -1, -1
2922, 5, 1, 10000, -1, -1
2917, 5, 1, 10000, -1, -1
2929, 5, 1, 10000, -1, -1
2931, 5, 1, 10000, -1, -1
2960, 5, 1, 10000, -1, -1
2937, 5, 1, 10000, -1, -1
2927, 5, 1, 10000, -1, -1
13418, 5, 2, 10000, -1, -1
9221, 5, 2, 10000, -1, -1
7226, 5, 2, 10000, -1, -1
6467, 5, 2, 10000, -1, -1
6234, 5, 2, 10000, -1, -1
6172, 5, 2, 10000, -1, -1
6142, 5, 2, 10000, -1, -1
6152, 5, 2, 10000, -1, -1
6144, 5, 2, 10000, -1, -1
6176, 5, 2, 10000, -1, -1
6162, 5, 2, 10000, -1, -1
6081, 5, 2, 10000, -1, -1
6036, 5, 2, 10000, -1, -1
6087, 5, 2, 10000, -1, -1
6066, 5, 2, 10000, -1, -1
6134, 5, 2, 10000, -1, -1
6135, 5, 2, 10000, -1, -1
5999, 5, 2, 10000, -1, -1
6079, 5, 2, 10000, -1, -1
6132, 5, 2, 10000, -1, -1
6032, 5, 2, 10000, -1, -1
6039, 5, 2, 10000, -1, -1
6084, 5, 2, 10000, -1, -1
6039, 5, 2, 10000, -1, -1
6039, 5, 2, 10000, -1, -1
6051, 5, 2, 10000, -1, -1
6082, 5, 2, 10000, -1, -1
6086, 5, 2, 10000, -1, -1
6054, 5, 2, 10000, -1, -1
6014, 5, 2, 10000, -1, -1
16804, 5, 3, 10000, -1, -1
15824, 5, 3, 10000, -1, -1
12153, 5, 3, 10000, -1, -1
11068, 5, 3, 10000, -1, -1
10612, 5, 3, 10000, -1, -1
10587, 5, 3, 10000, -1, -1
10562, 5, 3, 10000, -1, -1
10499, 5, 3, 10000, -1, -1
10499, 5, 3, 10000, -1, -1
10490, 5, 3, 10000, -1, -1
10502, 5, 3, 10000, -1, -1
10539, 5, 3, 10000, -1, -1
10670, 5, 3, 10000, -1, -1
10637, 5, 3, 10000, -1, -1
10617, 5, 3, 10000, -1, -1
10624, 5, 3, 10000, -1, -1
10471, 5, 3, 10000, -1, -1
10522, 5, 3, 10000, -1, -1
10512, 5, 3, 10000, -1, -1
10564, 5, 3, 10000, -1, -1
10567, 5, 3, 10000, -1, -1
10541, 5, 3, 10000, -1, -1
10542, 5, 3, 10000, -1, -1
10602, 5, 3, 10000, -1, -1
10607, 5, 3, 10000, -1, -1
10599, 5, 3, 10000, -1, -1
10526, 5, 3, 10000, -1, -1
10489, 5, 3, 10000, -1, -1
10542, 5, 3, 10000, -1, -1
10504, 5, 3, 10000, -1, -1
21645, 5, 4, 10000, -1, -1
17287, 5, 4, 10000, -1, -1
15131, 5, 4, 10000, -1, -1
14215, 5, 4, 10000, -1, -1
13884, 5, 4, 10000, -1, -1
13744, 5, 4, 10000, -1, -1
13739, 5, 4, 10000, -1, -1
13925, 5, 4, 10000, -1, -1
13854, 5, 4, 10000, -1, -1
13764, 5, 4, 10000, -1, -1
13724, 5, 4, 10000, -1, -1
13779, 5, 4, 10000, -1, -1
13607, 5, 4, 10000, -1, -1
13679, 5, 4, 10000, -1, -1
13599, 5, 4, 10000, -1, -1
13634, 5, 4, 10000, -1, -1
13714, 5, 4, 10000, -1, -1
13787, 5, 4, 10000, -1, -1
13689, 5, 4, 10000, -1, -1
13702, 5, 4, 10000, -1, -1
13694, 5, 4, 10000, -1, -1
13686, 5, 4, 10000, -1, -1
13698, 5, 4, 10000, -1, -1
13762, 5, 4, 10000, -1, -1
13661, 5, 4, 10000, -1, -1
13664, 5, 4, 10000, -1, -1
13644, 5, 4, 10000, -1, -1
13601, 5, 4, 10000, -1, -1
13682, 5, 4, 10000, -1, -1
13688, 5, 4, 10000, -1, -1
29926, 5, 5, 10000, 19.799, 10
29416, 5, 5, 10000, 19.799, 10
25948, 5, 5, 10000, 19.799, 10
23986, 5, 5, 10000, 19.799, 10
22242, 5, 5, 10000, 19.799, 10
20096, 5, 5, 10000, 19.799, 10
19129, 5, 5, 10000, 19.799, 10
18814, 5, 5, 10000, 19.799, 10
18763, 5, 5, 10000, 19.799, 10
18635, 5, 5, 10000, 19.799, 10
18558, 5, 5, 10000, 19.799, 10
18508, 5, 5, 10000, 19.799, 10
18488, 5, 5, 10000, 19.799, 10
18628, 5, 5, 10000, 19.799, 10
18670, 5, 5, 10000, 19.799, 10
18478, 5, 5, 10000, 19.799, 10
18586, 5, 5, 10000, 19.799, 10
18791, 5, 5, 10000, 19.799, 10
18510, 5, 5, 10000, 19.799, 10
18671, 5, 5, 10000, 19.799, 10
18500, 5, 5, 10000, 19.799, 10
18510, 5, 5, 10000, 19.799, 10
18735, 5, 5, 10000, 19.799, 10
18688, 5, 5, 10000, 19.799, 10
18620, 5, 5, 10000, 19.799, 10
18563, 5, 5, 10000, 19.799, 10
18545, 5, 5, 10000, 19.799, 10
18498, 5, 5, 10000, 19.799, 10
18530, 5, 5, 10000, 19.799, 10
18410, 5, 5, 10000, 19.799, 10
33550, 5, 6, 10000, 22.6274, 11
29080, 5, 6, 10000, 22.6274, 11
27133, 5, 6, 10000, 22.6274, 11
25920, 5, 6, 10000, 22.6274, 11
24892, 5, 6, 10000, 22.6274, 11
24326, 5, 6, 10000, 22.6274, 11
23836, 5, 6, 10000, 22.6274, 11
23750, 5, 6, 10000, 22.6274, 11
23379, 5, 6, 10000, 22.6274, 11
23033, 5, 6, 10000, 22.6274, 11
23041, 5, 6, 10000, 22.6274, 11
22946, 5, 6, 10000, 22.6274, 11
22863, 5, 6, 10000, 22.6274, 11
42413, 5, 6, 10000, 22.6274, 11
14262, 5, 6, 10000, 22.6274, 11
14013, 5, 6, 10000, 22.6274, 11
13963, 5, 6, 10000, 22.6274, 11
13994, 5, 6, 10000, 22.6274, 11
14046, 5, 6, 10000, 22.6274, 11
14001, 5, 6, 10000, 22.6274, 11
13960, 5, 6, 10000, 22.6274, 11
13867, 5, 6, 10000, 22.6274, 11
13904, 5, 6, 10000, 22.6274, 11
13978, 5, 6, 10000, 22.6274, 11
13960, 5, 6, 10000, 22.6274, 11
13856, 5, 6, 10000, 22.6274, 11
13838, 5, 6, 10000, 22.6274, 11
13884, 5, 6, 10000, 22.6274, 11
13846, 5, 6, 10000, 22.6274, 11
14158, 5, 6, 10000, 22.6274, 11
42359, 5, 7, 10000, 25.4558, 12
43262, 5, 7, 10000, 25.4558, 12
41024, 5, 7, 10000, 25.4558, 12
40331, 5, 7, 10000, 25.4558, 12
38297, 5, 7, 10000, 25.4558, 12
34793, 5, 7, 10000, 25.4558, 12
36712, 5, 7, 10000, 25.4558, 12
36578, 5, 7, 10000, 25.4558, 12
36697, 5, 7, 10000, 25.4558, 12
36200, 5, 7, 10000, 25.4558, 12
36445, 5, 7, 10000, 25.4558, 12
35622, 5, 7, 10000, 25.4558, 12
34478, 5, 7, 10000, 25.4558, 12
33743, 5, 7, 10000, 25.4558, 12
32310, 5, 7, 10000, 25.4558, 12
33783, 5, 7, 10000, 25.4558, 12
196788, 5, 7, 10000, 25.4558, 12
34247, 5, 7, 10000, 25.4558, 12
36054, 5, 7, 10000, 25.4558, 12
62422, 5, 7, 10000, 25.4558, 12
56269, 5, 7, 10000, 25.4558, 12
35982, 5, 7, 10000, 25.4558, 12
34577, 5, 7, 10000, 25.4558, 12
40302, 5, 7, 10000, 25.4558, 12
38212, 5, 7, 10000, 25.4558, 12
37565, 5, 7, 10000, 25.4558, 12
37373, 5, 7, 10000, 25.4558, 12
36310, 5, 7, 10000, 25.4558, 12
34793, 5, 7, 10000, 25.4558, 12
36208, 5, 7, 10000, 25.4558, 12
